v0xv1,v2xv3,v4xv6,v8xv10,v4xv5,v4xv10,v4xv11,v6xv7,v6xv8,v6xv9,d0,d1,d2
122.14768411352726,108.17032767290442,94.86927003907192,76.12096173952925,178.9957768870529,5.588211038118844,175.08691443141558,170.5930506819075,164.09141601965138,0.501322778657378,0.0,0.0,7.626276815075606
135.58046215774402,109.2846750067053,89.4285609497385,81.78510251979965,172.07268710804598,5.051708309189427,169.71933218061454,164.78627417331742,156.61439397140364,10.674493627222786,0.0,0.0,7.691824221206748
147.91054485245365,109.91782357251519,90.92733188844974,78.1562767248987,175.5254410005838,8.715293541839703,171.25198899813128,174.38424211542068,137.83371927282707,27.357405705611022,0.0,0.0,8.010672217516733
135.27868679602196,112.09963444525945,96.4414802584128,75.5740625965178,173.17994821198806,11.866708085010828,171.0212557464938,173.2413187032282,162.018652493279,12.232460022192724,0.0,0.0,7.981244307376219
120.53092372977409,110.94658932944513,96.85176172663414,70.51689602424771,178.67453497976385,13.82029276192253,172.83561785011105,175.04093385334042,178.95887391534416,1.2155106379053706,0.0,0.0,7.846996402581913
130.9049016587314,102.1799840149745,97.81579669819044,59.156104056352596,165.85068015180255,19.692724999633686,154.19634775789075,170.78682455232533,148.7681630415057,15.397374897662642,0.0,0.0,7.913995478860198
135.33655243569018,104.90419622453895,97.71943266932871,66.84968876472,173.33908284722708,12.17935137368783,158.50698381608532,172.74408864989613,151.69426300620677,21.415842402556567,0.0,0.0,8.162437756044367
135.26122314271853,108.01941134691185,103.20748224660575,68.01771898827445,164.37368925677126,10.279329334873662,174.05583719944724,175.17836417172,166.49817421400795,14.23747769153067,0.0,0.0,8.191472010529246
129.36587005976807,107.98322238196656,99.10294971527492,71.32785655368023,177.88785360227783,6.714784024371697,168.4195215424631,178.21979518735245,164.55907456913877,11.643840005768906,0.0,0.0,8.13859680261972
132.01591106256288,108.57698748739648,94.57478600179303,68.74174821100678,178.7292017397447,4.612271675302204,177.18147189943173,174.34988010934055,159.07173418545096,23.96886958404559,0.0,0.0,8.176954440999168
130.87057038831074,117.257518050845,99.03255614283222,80.10895436987376,173.4397356058589,2.0826717123015954,178.55792664167168,162.89007107562645,173.89974814794508,10.711220018779326,0.0,0.0,7.9395642482842215
133.5487345673294,112.01297168541727,98.5636068314651,69.38459547649538,163.18064487578263,7.102200086186583,173.14339128330312,178.92679739439106,166.81314347432078,15.624264386877227,0.0,0.0,7.883988468796983
132.65957654637592,109.58204063534274,92.93403593374413,62.3278145994741,168.68568864255536,1.9762529249396998,176.73144750302976,173.21255936548482,156.1642633397067,32.50002209957788,0.0,0.0,7.795859497642787
123.96260624554999,114.80373277407328,108.82345470013958,61.617319928366015,173.98441507394054,6.305412376379158,170.75580887266207,170.04370943823398,164.1495583597317,18.86008728185917,0.0,0.0,8.113676438386925
123.24704625070007,117.92106331796072,113.47225453000998,55.19259976798606,174.74929304027953,5.366714098068233,175.29253182104068,173.87982604453245,162.5384745104733,15.884444107274483,0.0,0.0,8.06348060206199
125.59057358002443,117.23297081842038,111.56506043673504,49.12894218891992,177.14392139995405,3.833112600600376,176.75513425808705,178.06267743070055,157.86213471004643,20.575631619404714,0.0,0.0,8.0226872111546
118.22188534920775,122.31079576217837,122.2561516254088,61.86965219891432,178.96654802217444,9.617114237080171,173.55542947261446,173.49464343168918,157.86245804582126,16.57557995781352,0.0,0.0,7.835812675226399
119.71673283855525,122.97399527593177,115.0320379338185,52.74061645033278,163.5596233453207,3.569672902170015,169.12226574193187,178.99195306076894,163.10342449329104,14.17884432496296,0.0,0.0,7.922226547276199
124.70233876863296,124.93689872592581,119.26581656218269,57.37050752465967,165.80888814826264,10.828640884572188,174.3755978416125,176.60205236663467,168.55641210084883,14.552880268663044,0.0,0.0,7.80921011666741
130.33775946869304,124.39352209616688,117.96195550146595,66.19363375438039,163.23979293124208,8.453542576112977,170.8642707119112,178.1420701406899,175.70981626237844,4.862632809741286,0.0,0.0,7.677906337120441
132.83743643899197,126.08126861538636,113.00668004156623,65.3044263555879,162.33172151533105,13.387369254969974,153.13469899152688,178.85324267524726,176.8558796089396,3.289603734621828,0.0,0.0,7.672703994996636
132.11347686852818,128.68571149260615,118.80985622620841,54.23966633128968,179.88858266569744,4.401777755843892,175.92776372244484,169.40045717317116,166.08522853669223,7.6363020079425565,0.0,0.0,7.612639939611558
132.84594581948272,129.39960535982615,114.39809323960556,65.3241886567387,168.73640034852596,3.933261826268959,175.36923514974782,169.24989944958872,163.89749449535293,15.757340456103378,0.0,0.0,7.634920253060499
135.67598748592,127.33458660371497,106.95218296272988,76.03009683431921,170.09713335393118,10.68507373606678,155.3421983969428,176.48451686712716,175.74450727898468,10.077513390598874,0.0,0.0,7.88424978533283
136.0034980572402,129.7427748542516,107.01975311064113,78.34520872402727,175.2008997196088,4.8817729490511566,167.85243324616496,178.8945522146642,172.99012616426154,8.738283894164818,0.0,0.0,7.735518499701914
135.3480808500734,133.35124468520266,109.40488037255672,77.52489975484558,175.36753752792052,16.25296622977009,171.40841401285027,176.25039106582093,171.46867507464273,16.16953603485325,0.0,0.0,7.6421122617421124
134.83591352214646,131.49741676949242,110.10224467164177,75.82454071596233,174.6050550551973,18.34769653881543,172.14535738577294,176.76184563367696,164.93022599051403,14.834933212373898,0.0,0.0,7.711547728172412
132.6072910729704,134.4440563365207,106.51008100049498,75.98289346634922,164.8145047137843,12.22560422482489,166.58426757981388,175.478940421031,169.23070365904545,6.70325798415993,0.0,0.0,7.786313821321588
124.7556477344509,143.9607843603769,109.70339251649293,80.52484374446101,174.3738330869302,31.098637353971302,157.36725310943635,176.6530103800751,165.59778209216174,10.80472476851852,0.0,0.0,7.759255119883892
126.20673078845127,140.80251116576673,113.55736978427404,74.52901421803125,179.23387141198904,29.590431087000507,158.32494740008775,179.2634167494038,173.7591145190467,9.681220217190848,0.0,0.0,7.636046364516266
