v0xv1,v2xv3,v4xv6,v8xv10,v4xv5,v4xv10,v4xv11,v6xv7,v6xv8,v6xv9,d0,d1,d2
120.69907554475301,114.31708321770795,103.11491228720824,75.44887359063108,169.9815732694958,11.963355476034419,171.64909265208655,165.88542876273536,165.61635607965277,13.538281190845193,3.163114865890868,3.2954604429547927,7.347200256034748
116.1492346583017,121.6839664552083,102.10340160784261,72.09076912759306,168.11258170059452,6.316307554503318,173.37067925196916,169.04956212659084,179.39304813416544,2.2870186313782255,3.878363787697073,3.799312959657975,7.6191805800096635
116.49387323200058,119.66308906612232,113.03446415118523,81.56361577083199,161.7450769337122,11.778675598590997,173.95776034564236,171.09137964554643,174.38991959031688,1.8292356589997048,3.834497767023268,3.5959545740976635,7.453712134502251
117.76777397581677,114.76945728739902,125.48306980011073,54.96693041517323,179.3364547629233,13.321233913962939,172.31891969005414,179.2185424795165,167.12003628594476,9.471130400644588,3.796215480684056,3.616078556119384,7.525210630008957
124.13595906825852,119.13352086313536,120.31937947447017,50.43506244829426,173.63272534232095,17.999635519405643,151.79170459974569,178.72684640363784,169.44192195786118,3.8478891641173827,3.8986263311852953,3.8213537200263166,7.561079591889633
127.42278357759753,114.11054719973782,123.16196242950836,50.61794970389613,178.20246924309467,12.395000113334953,165.52053405220593,158.76752950610435,164.10649536645863,19.79380602358124,3.7790614426567815,3.6065468766759134,7.59335432601914
125.49259613894937,114.86555345963636,122.13755488543552,50.67655983684432,162.65056895149175,2.2090758677257982,170.48535958338294,178.1575109385985,166.22748885687838,11.91511921718957,3.6975170248380262,3.805310590544891,7.642409271805322
125.75615097032428,114.93335237738798,135.6174609558888,63.56294527301452,162.14682335804474,11.868743831858191,178.49283156365337,178.92890274005313,156.84372116998148,1.7019183286811321,3.6655519387615296,3.7657600387436783,7.6369342785545005
122.5214483763737,118.35402595919308,125.19580015724446,51.26501156809327,163.23834250402643,7.532946373550585,168.94438325700003,176.42189901535554,172.42613285345635,5.9645715681490765,3.560019683164429,3.40917536475716,7.490957083448599
125.30054974192977,120.82833825987086,130.48794168112488,79.10124805679663,175.7718060630712,29.988406854691565,168.88282422701997,177.29438415816355,167.42703840754527,1.0460711474724662,3.429497573821391,3.7798670250586803,7.518664817272216
126.30026311731207,122.7172164364056,111.31149720620674,52.00747892573962,164.73923743043167,10.45461552059541,160.31632412221353,176.26589078835698,170.48881477777,8.17260590269105,3.5976551892629316,4.1258123754716145,7.45837089896029
132.58961644980977,120.32580387279435,116.48186732798916,73.47394728188767,173.7207559130196,13.880595703692343,171.98764455064648,160.3272348819967,176.05133048159766,12.888504529660915,3.780508475035625,4.405457038535923,7.49846399046065
129.45463575282557,116.27537875788254,109.96734532932047,61.39871133050948,173.4580793568858,9.320599035553284,171.24136114912463,166.9273936188475,159.37287008193655,9.89352786014126,3.9105984990514147,4.150811967370483,7.633006326164854
121.409774570736,117.31607244420552,125.77003855838684,66.5774915397679,169.7969577141061,4.218216066176962,173.1197034984262,168.11778361646446,165.53366672096848,11.650635057115267,3.8112135744233875,3.7611707914546324,7.830405584384694
112.27149821732141,115.11720365109753,122.77290280205823,72.59515141336408,172.52570293438694,13.931030990937867,172.75228443623715,176.30756307522807,170.60741175558604,3.0168845543929557,3.76890443143799,3.813657912532536,7.694321979048442
125.53015207597146,113.63994004322164,124.56449678591099,72.71638339384843,178.5380939043696,26.796111998991204,166.3007378026984,177.94896030672746,163.0085583105227,7.207324174856303,3.6856421683331555,3.1711143067106735,7.4675507592391295
117.9265835082596,123.7207077914527,117.11675106797901,66.69158960924682,178.95285418852202,7.206598669145552,177.29932040697398,167.4786792035772,172.9399400514222,16.81217863922301,3.560273915917459,3.401218242787855,7.4797239470463746
123.61887597293705,120.43360121849278,114.34803433430474,71.94997408631578,160.03427752944066,3.3780620363493172,165.7076211440559,171.09919469249388,158.45868739989123,5.252142128651303,4.071256906668564,3.814258223343456,7.7218568906610665
144.65273482420452,113.39015148655943,110.57502402007407,72.06961267710717,171.34812849489822,9.993868335570799,162.39168020339673,166.43984009610725,146.68750878553996,17.58992894991903,3.968681034646493,3.792834914791367,7.800347334576791
123.12594188089821,125.80530940982194,115.32214627103714,78.17231086251118,174.92468423253132,10.373870050337539,159.51927114531955,171.6339259771666,153.89387465646382,12.323886399771808,3.855783231097401,4.008521816932484,7.540742520633759
126.48884941799325,118.20533436267188,106.41967723666208,84.21247520259172,178.4599754981159,8.185347916104567,164.61964094238544,168.22428221480268,170.19591837553045,13.06376581199482,3.977697314372805,4.231188870513072,7.58455780713705
120.78797745898886,126.18044407685936,100.19922150650046,89.30892847989321,172.97214451734456,7.168568534177726,168.2766602777059,164.7912811262872,174.93909100021847,16.464869417418036,3.6986419081654436,3.9622521158633237,7.663466056988399
123.53406332300086,121.21989262733085,109.98238493072365,87.81343801811671,179.08392756007618,11.57172086814834,171.98100505279254,160.3175608998174,172.54029766203487,24.26492373966164,3.6081177585032487,3.690958823187298,7.796907972526562
127.42758080349876,117.37693677011956,126.52788160469696,85.60146346641586,176.0540825535812,26.05124161913003,165.46268496870755,160.97838661585857,150.71319032913658,10.72896287849028,3.6655316525492228,3.6491203401296315,7.696748858309806
126.9312444530524,117.48123693772146,115.10863693589424,67.39932649484953,168.46239993895145,5.892692607489784,172.29685146866348,168.39223186896808,161.9366405212023,4.349418472465441,3.645928852412792,3.7786913000211375,7.6671733088260945
125.00616983277608,122.47235252110615,111.89470951312468,79.38309699881168,178.85942699057068,14.517340978878812,170.469681718741,176.02498387222943,163.78891314416367,8.666318800357162,3.553001815268865,3.599676162835525,7.542609289335213
122.88906078223596,121.43870482074081,110.42467987664182,78.82193610667844,162.85148880579783,12.628875012962363,165.80974664150696,167.97497160960793,176.60485160948272,14.488800539081833,3.526632095166267,3.7836687904979027,7.455715282841645
126.7764493875612,116.8199867780715,107.6222872315385,72.20274980187604,175.23552328017374,10.882478168032758,156.04613787871665,166.9803430821426,169.17770439023093,8.46849864566777,3.748609619243656,3.495612074936015,7.849508931895042
123.36125594974942,114.45444677327689,121.54968294179403,68.20839170704701,171.3751950634449,8.770659882174686,169.82968330513899,170.22117165367268,166.89520783775197,11.254114136818874,3.7534111073204657,3.3606649280240286,7.959334181334298
123.92865636036635,123.98317965959419,130.85899266894444,73.65403219657497,175.2753069976794,25.241889915300717,151.87842470853641,161.6810157537358,175.2335163726234,11.857052451844323,3.726808751263398,3.172001453884129,7.582410983310981
